"url","date","ort","land","codex","disziplin","gender","category","kommentar"
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=44655","24.02.2007","Sierra Nevada","ESP",6276,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=44656","25.02.2007","Sierra Nevada","ESP",6278,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47531","24.02.2007","Garmisch-Partenkirchen","GER",887,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47532","25.02.2007","Garmisch-Partenkirchen","GER",888,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48997","28.01.2007","Kitzbuehel","AUT",496,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48643","27.01.2007","San Sicario","ITA",5958,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48644","28.01.2007","San Sicario","ITA",5964,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48593","19.01.2007","Cortina d'Ampezzo","ITA",5942,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48594","20.01.2007","Cortina d'Ampezzo","ITA",5943,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48595","21.01.2007","Cortina d'Ampezzo","ITA",5944,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47892","13.01.2007","Wengen","SUI",1596,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47789","14.01.2007","Wengen","SUI",1595,"Downhill","M","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47891","14.01.2007","Wengen","SUI",1594,"Super Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48967","13.01.2007","Altenmarkt-Zauchensee","AUT",5482,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47791","14.01.2007","Altenmarkt-Zauchensee","AUT",5484,"Downhill","L","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48969","14.01.2007","Altenmarkt-Zauchensee","AUT",5483,"Super Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47885","06.01.2007","Adelboden","SUI",1588,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47886","07.01.2007","Adelboden","SUI",1590,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48520","29.12.2006","Bormio","ITA",982,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48953","28.12.2006","Semmering","AUT",5471,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48954","29.12.2006","Semmering","AUT",5472,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47612","19.12.2006","Val d'Isere","FRA",5699,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48951","20.12.2006","Hinterstoder","AUT",471,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48952","21.12.2006","Hinterstoder","AUT",472,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48488","17.12.2006","Alta Badia","ITA",960,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48489","18.12.2006","Alta Badia","ITA",963,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48458","15.12.2006","Gardena/Groeden","ITA",946,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48459","16.12.2006","Gardena/Groeden","ITA",947,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49615","10.12.2006","Reiteralm","AUT",6629,"Super G","M","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47783","30.11.2006","Beaver Creek CO","USA",1401,"Downhill","M","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47060","30.11.2006","Beaver Creek CO","USA",1402,"Super Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47061","01.12.2006","Beaver Creek CO","USA",1403,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47062","02.12.2006","Beaver Creek CO","USA",1404,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47063","03.12.2006","Beaver Creek CO","USA",1405,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48192","01.12.2006","Lake Louise AB","CAN",5542,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48193","02.12.2006","Lake Louise AB","CAN",5543,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48194","03.12.2006","Lake Louise AB","CAN",5544,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47054","25.11.2006","Aspen CO","USA",6294,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47055","26.11.2006","Aspen CO","USA",6295,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48190","25.11.2006","Lake Louise AB","CAN",547,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=48191","26.11.2006","Lake Louise AB","CAN",548,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47799","11.11.2006","Levi","FIN",5662,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=47800","12.11.2006","Levi","FIN",663,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49871","13.03.2008","Bormio","ITA",6202,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49872","13.03.2008","Bormio","ITA",1305,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49875","14.03.2008","Bormio","ITA",1331,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49874","14.03.2008","Bormio","ITA",6227,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49876","15.03.2008","Bormio","ITA",6242,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49877","15.03.2008","Bormio","ITA",1350,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52357","08.03.2008","Crans-Montana","SUI",6149,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52358","09.03.2008","Crans-Montana","SUI",6162,"Downhill","L","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52359","09.03.2008","Crans-Montana","SUI",6163,"Super Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52906","08.03.2008","Kranjska Gora","SLO",1244,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52907","09.03.2008","Kranjska Gora","SLO",1260,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53465","01.03.2008","Kvitfjell","NOR",1753,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53466","02.03.2008","Kvitfjell","NOR",1754,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51145","21.02.2008","Whistler BC","CAN",1052,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51143","22.02.2008","Whistler BC","CAN",5957,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51146","23.02.2008","Whistler BC","CAN",1078,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53573","24.02.2008","Whistler BC","CAN",6806,"Super G","L","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51144","24.02.2008","Whistler BC","CAN",5978,"Super Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51300","15.02.2008","Zagreb-Sljeme","CRO",5890,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51301","17.02.2008","Zagreb-Sljeme","CRO",1007,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51805","09.02.2008","Sestriere","ITA",5823,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51806","10.02.2008","Sestriere","ITA",5843,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52990","09.02.2008","Garmisch","GER",897,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52662","03.02.2008","Val d'Isere","FRA",810,"Downhill","M","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51017","03.02.2008","Val d'Isere","FRA",814,"Super Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52352","02.02.2008","St. Moritz","SUI",5731,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52353","03.02.2008","St. Moritz","SUI",5747,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51012","26.01.2008","Chamonix","FRA",679,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52656","27.01.2008","Chamonix","FRA",693,"Downhill","M","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51013","27.01.2008","Chamonix","FRA",704,"Super Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52986","26.01.2008","Ofterschwang","GER",5622,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52987","27.01.2008","Ofterschwang","GER",5641,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52667","22.01.2008","Schladming","AUT",619,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51801","19.01.2008","Cortina d'Ampezzo","ITA",5530,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51802","20.01.2008","Cortina d'Ampezzo","ITA",5544,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=50341","21.01.2008","Cortina d'Ampezzo","ITA",5152,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49905","18.01.2008","Kitzbuehel","AUT",554,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49906","19.01.2008","Kitzbuehel","AUT",572,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49908","20.01.2008","Kitzbuehel","AUT",591,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=49907","20.01.2008","Kitzbuehel","AUT",590,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52345","11.01.2008","Wengen","SUI",472,"Downhill","M","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52346","11.01.2008","Wengen","SUI",473,"Super Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52348","12.01.2008","Wengen","SUI",504,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52347","13.01.2008","Wengen","SUI",488,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52872","12.01.2008","Maribor","SLO",5436,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52873","13.01.2008","Maribor","SLO",5453,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52199","05.01.2008","Spindleruv Mlyn","CZE",5355,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53133","06.01.2008","Spindleruv Mlyn","CZE",5366,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52341","05.01.2008","Adelboden","SUI",394,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52342","06.01.2008","Adelboden","SUI",406,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51798","29.12.2007","Bormio","ITA",356,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53180","28.12.2007","Lienz","AUT",5314,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53181","29.12.2007","Lienz","AUT",5319,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53176","21.12.2007","St. Anton/Arlberg","AUT",5286,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53605","22.12.2007","St. Anton/Arlberg","AUT",6833,"Downhill","L","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53179","22.12.2007","St. Anton/Arlberg","AUT",5298,"Super Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51794","16.12.2007","La Villa - Alta Badia","ITA",254,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51795","17.12.2007","La Villa - Alta Badia","ITA",267,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51792","14.12.2007","Val Gardena-Groeden","ITA",223,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51793","15.12.2007","Val Gardena-Groeden","ITA",235,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=50340","08.12.2007","Aspen CO","USA",5139,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=50342","09.12.2007","Aspen CO","USA",5162,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52671","08.12.2007","Bad Kleinkirchheim","AUT",164,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=52672","09.12.2007","Bad Kleinkirchheim","AUT",174,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=50333","29.11.2007","Beaver Creek CO","USA",112,"Downhill","M","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=50337","29.11.2007","Beaver Creek CO","USA",113,"Super Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=50334","30.11.2007","Beaver Creek CO","USA",117,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=50336","02.12.2007","Beaver Creek CO","USA",128,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=50335","03.12.2007","Beaver Creek CO","USA",121,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51043","01.12.2007","Lake Louise AB","CAN",5108,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51044","02.12.2007","Lake Louise AB","CAN",5112,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51036","24.11.2007","Lake Louise AB","CAN",99,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51037","25.11.2007","Lake Louise AB","CAN",103,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51038","24.11.2007","Panorama BC","CAN",5082,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=51039","25.11.2007","Panorama BC","CAN",5086,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53321","27.10.2007","Soelden","AUT",6585,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53322","28.10.2007","Soelden","AUT",1695,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54036","11.03.2009","Are","SWE",6427,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54035","11.03.2009","Are","SWE",1455,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54038","12.03.2009","Are","SWE",6428,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54037","12.03.2009","Are","SWE",1456,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54039","13.03.2009","Are","SWE",1457,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54040","13.03.2009","Are","SWE",6429,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54041","14.03.2009","Are","SWE",6430,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54042","14.03.2009","Are","SWE",1458,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54031","07.03.2009","Kvitfjell","NOR",1136,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54095","06.03.2009","Ofterschwang","GER",5730,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54096","07.03.2009","Ofterschwang","GER",5731,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54026","28.02.2009","Kranjska Gora","SLO",1242,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54027","01.03.2009","Kranjska Gora","SLO",1243,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54086","28.02.2009","Bansko","BUL",5311,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54087","01.03.2009","Bansko","BUL",5312,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54023","21.02.2009","Sestriere","ITA",970,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54024","22.02.2009","Sestriere","ITA",975,"Super G","M","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54025","22.02.2009","Sestriere","ITA",977,"Super Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54091","20.02.2009","Tarvisio","ITA",5970,"Downhill","L","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54092","20.02.2009","Tarvisio","ITA",5971,"Super Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54093","21.02.2009","Tarvisio","ITA",5972,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54094","22.02.2009","Tarvisio","ITA",5973,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54081","30.01.2009","Garmisch Partenkirchen","GER",5706,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54001","01.02.2009","Garmisch Partenkirchen","GER",669,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=56066","27.01.2009","Schladming","AUT",192,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54076","24.01.2009","Cortina d'Ampezzo","ITA",5881,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54077","25.01.2009","Cortina d'Ampezzo","ITA",5882,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54075","26.01.2009","Cortina d'Ampezzo","ITA",5880,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53992","23.01.2009","Kitzbuehel","AUT",182,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53993","24.01.2009","Kitzbuehel","AUT",183,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53995","25.01.2009","Kitzbuehel","AUT",185,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53994","25.01.2009","Kitzbuehel","AUT",184,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53985","16.01.2009","Wengen","SUI",1321,"Downhill","M","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53986","16.01.2009","Wengen","SUI",1322,"Super Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53987","17.01.2009","Wengen","SUI",1323,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53988","18.01.2009","Wengen","SUI",1324,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54069","17.01.2009","Altenmarkt-Zauchensee","AUT",5238,"Downhill","L","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54070","17.01.2009","Altenmarkt-Zauchensee","AUT",5239,"Super Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54071","18.01.2009","Altenmarkt-Zauchensee","AUT",5240,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53980","10.01.2009","Adelboden","SUI",1317,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53981","11.01.2009","Adelboden","SUI",1318,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54064","10.01.2009","Maribor","SLO",6205,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54065","11.01.2009","Maribor","SLO",6206,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54063","04.01.2009","Zagreb","CRO",5461,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54061","28.12.2008","Semmering","AUT",5225,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54062","29.12.2008","Semmering","AUT",5226,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53978","28.12.2008","Bormio","ITA",816,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53974","21.12.2008","Alta Badia","ITA",807,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54057","19.12.2008","St. Moritz","SUI",6285,"Super G","L","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54058","19.12.2008","St. Moritz","SUI",6286,"Super Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53972","19.12.2008","Val Gardena - Groeden","ITA",785,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53973","20.12.2008","Val Gardena - Groeden","ITA",786,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53967","13.12.2008","Val d'Isere","FRA",497,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54052","13.12.2008","La Molina","ESP",6231,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54053","14.12.2008","La Molina","ESP",6232,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53964","05.12.2008","Beaver Creek","USA",1495,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53965","06.12.2008","Beaver Creek","USA",1496,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53966","07.12.2008","Beaver Creek","USA",1497,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54049","05.12.2008","Lake Louise","CAN",5325,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54051","07.12.2008","Lake Louise","CAN",5327,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53958","29.11.2008","Lake Louise","CAN",261,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53959","30.11.2008","Lake Louise","CAN",262,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54044","29.11.2008","Aspen","USA",6458,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=54045","30.11.2008","Aspen","USA",6459,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53953","15.11.2008","Levi","FIN",5525,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53954","16.11.2008","Levi","FIN",457,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53951","25.10.2008","Soelden","AUT",5208,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=53952","26.10.2008","Soelden","AUT",143,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59274","10.03.2010","Garmisch Partenkirchen","GER",6762,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59275","10.03.2010","Garmisch Partenkirchen","GER",1903,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59276","11.03.2010","Garmisch Partenkirchen","GER",6763,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59277","11.03.2010","Garmisch Partenkirchen","GER",1904,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59279","12.03.2010","Garmisch Partenkirchen","GER",1905,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59278","12.03.2010","Garmisch Partenkirchen","GER",6764,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59280","13.03.2010","Garmisch Partenkirchen","GER",6765,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59281","13.03.2010","Garmisch Partenkirchen","GER",1906,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59268","06.03.2010","Crans Montana","SUI",6360,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59269","07.03.2010","Crans Montana","SUI",6361,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59320","06.03.2010","Kvitfjell","NOR",1237,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59321","07.03.2010","Kvitfjell","NOR",1238,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59262","29.01.2010","St. Moritz","SUI",6345,"Super G","L","COM",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=59261","29.01.2010","St. Moritz","SUI",6344,"Super Combined","L","WC",
